"vOTU_id","class","order","family","genus","BS_group","SA_group","IA_group","DA_group","checkv_quality","final_strategy","MQ_or_better","representative_contig_id","representative_length_bp","BS_TPM","BS_relative_TPM","SA_TPM","SA_relative_TPM","IA_TPM","IA_relative_TPM","DA_TPM","DA_relative_TPM","class_assigned","class_raw","order_assigned","order_raw","family_assigned","family_raw","genus_assigned","genus_raw"
"vOTU0021","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Not detected","Medium-quality","temperate",1,"FCH3CGLCCXYL2EAA_NODE_15",44995,0,0,78.3075612198697,7.83075612198696e-05,19920.8737465899,0.0199208737465899,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0064","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_16",22246,0,0,118.789276642846,0.000118789276642846,20623.7198862341,0.0206237198862341,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0120","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Rare","Medium-quality","virulent",1,"FCH3CGLCCXYL2EAA_NODE_181",15294,0,0,28.7976301876672,2.87976301876672e-05,16912.3299840296,0.0169123299840296,9.62073306251397,9.62073306251397e-06,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0133","Tectiliviricetes","Kalamavirales","Tectiviridae","Unclassified","Not detected","Rare","Abundant","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_187",14671,0,0,150.102730724962,0.000150102730724962,63982.1832262475,0.0639821832262475,0,0,TRUE,"Tectiliviricetes",TRUE,"Kalamavirales",TRUE,"Tectiviridae",FALSE,""
"vOTU0135","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_188",14658,0,0,30.0471528530377,3.00471528530377e-05,10343.1701631805,0.0103431701631805,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0154","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_206",13937,0,0,126.406273820596,0.000126406273820596,61468.9410081829,0.0614689410081829,10.5574747784744,1.05574747784744e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0166","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_214",13482,0,0,326.680978465771,0.000326680978465771,43405.279214332,0.043405279214332,65.4826552785086,6.54826552785086e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0180","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Abundant","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_222",12866,3.05698626727628,3.05698626727628e-06,239.625239848188,0.000239625239848188,14396.9223404947,0.0143969223404947,11.4363058201038,1.14363058201038e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0189","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Abundant","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_236",12366,1.59029332075512,1.59029332075511e-06,730.133993077704,0.000730133993077704,17659.3721861542,0.0176593721861542,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0200","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_246",12050,0,0,109.650889537862,0.000109650889537862,45852.3507799658,0.0458523507799658,232.004127343486,0.000232004127343486,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0205","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_256",11834,0,0,260.522102763437,0.000260522102763437,39935.1425609966,0.0399351425609966,285.973381807558,0.000285973381807558,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0215","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Not detected","Abundant","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_267",11600,0,0,0,0,15640.0634566371,0.0156400634566371,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0273","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_331",10077,0,0,43.7065928568291,4.37065928568291e-05,12495.672044477,0.012495672044477,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0012","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Not detected","Complete","virulent",1,"FCH3CGLCCXYL2EAA_NODE_35",63369,0,0,90.3534005533893,9.03534005533893e-05,25348.9647276688,0.0253489647276688,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0316","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Rare","Not-determined","virulent",0,"FCH3CGLCCXYL2EAA_NODE_387",9316,0,0,283.6610989711,0.000283661098971099,41825.9795130283,0.0418259795130283,15.7942827587069,1.57942827587069e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0405","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Intermediate","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_483",8230,0,0,107.030677288504,0.000107030677288504,9846.71928846022,0.00984671928846021,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0423","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Not detected","Medium-quality","virulent",1,"FCH3CGLCCXYL2EAA_NODE_498",8104,0,0,244.563326429481,0.000244563326429481,11761.031713299,0.011761031713299,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0443","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Intermediate","Abundant","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_519",7901,0,0,1226.3624110613,0.0012263624110613,17261.830022187,0.017261830022187,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0459","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_556",7635,0,0,57.6858267041046,5.76858267041046e-05,13085.85199262,0.01308585199262,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0500","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Abundant","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_612",7285,70.1860066362769,7.01860066362768e-05,332.515091896755,0.000332515091896755,14520.0051405451,0.0145200051405451,80.790372241635,8.0790372241635e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0558","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Not detected","Not-determined","virulent",0,"FCH3CGLCCXYL2EAA_NODE_701",6760,0,0,456.06773184487,0.00045606773184487,39130.8970530365,0.0391308970530365,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0038","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Not detected","Medium-quality","virulent",1,"FCH3CGLCCXYL2EAA_NODE_72",35580,0,0,61.8930520863219,6.18930520863219e-05,29047.7391340829,0.0290477391340829,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0609","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Intermediate","Not detected","Not-determined","virulent",0,"FCH3CGLCCXYL2EAA_NODE_780",6399,0,0,68.8280880887402,6.88280880887402e-05,9516.77316676035,0.00951677316676035,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0632","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Intermediate","Abundant","Not detected","Not-determined","virulent",0,"FCH3CGLCCXYL2EAA_NODE_821",6258,0,0,3448.56527475216,0.00344856527475216,10542.1277333276,0.0105421277333276,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0697","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Abundant","Not detected","Low-quality","temperate",0,"FCH3CGLCCXYL2EAA_NODE_913",5900,149.991676987476,0.000149991676987476,223.948007685442,0.000223948007685442,16127.6018702281,0.0161276018702281,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0700","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Not detected","Intermediate","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_918",5890,0,0,0,0,9881.45893199519,0.00988145893199519,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0708","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Intermediate","Abundant","Not detected","Not-determined","virulent",0,"FCH3CGLCCXYL2EAA_NODE_925",5871,0,0,8364.51978666742,0.00836451978666741,22095.8990724976,0.0220958990724976,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0725","Caudoviricetes","Unclassified","Unclassified","Unclassified","Not detected","Rare","Abundant","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL2EAA_NODE_948",5798,0,0,265.869260824457,0.000265869260824457,33615.8544354372,0.0336158544354372,25.3776346742823,2.53776346742823e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0007","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Medium-quality","virulent",1,"FCH3CGLCCXYL4FAA_NODE_1",98907,2288.81967974562,0.00228881967974562,309.482386196775,0.000309482386196775,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0022","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_10",44587,813.977500317438,0.000813977500317437,128.414278306548,0.000128414278306548,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0112","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_100",15789,682.54674389813,0.000682546743898129,139.474042068688,0.000139474042068688,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0909","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1000",5151,366.510335861314,0.000366510335861313,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0910","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1001",5149,1042.6689440203,0.0010426689440203,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0911","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1003",5145,1920.69006733735,0.00192069006733735,85.6037186896208,8.56037186896208e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0912","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1004",5144,496.991610773627,0.000496991610773626,342.481477796443,0.000342481477796443,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0913","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1005",5143,661.509810736993,0.000661509810736992,171.273989295515,0.000171273989295515,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0914","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1006",5124,625.583198416464,0.000625583198416463,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0915","Caudoviricetes","Unclassified","Unclassified","Myxoctovirus","Intermediate","Intermediate","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1007",5122,3530.35938774549,0.00353035938774549,1590.78101420258,0.00159078101420258,0,0,459.631544349946,0.000459631544349946,TRUE,"Caudoviricetes",FALSE,"[Order]_Myxoctovirus",FALSE,"[Family]_Myxoctovirus",TRUE,"Myxoctovirus"
"vOTU0916","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1008",5119,509.022994427548,0.000509022994427548,86.0385597597668,8.60385597597668e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0917","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Intermediate","Rare","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1009",5116,4676.14776623785,0.00467614776623784,1033.06803197314,0.00103306803197314,61.996902465523,6.1996902465523e-05,57.5212947311775,5.75212947311775e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0918","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1010",5113,980.778755816368,0.000980778755816366,172.27899906174,0.00017227899906174,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0919","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Rare","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1011",5111,3068.53852397194,0.00306853852397193,129.25985657139,0.00012925985657139,62.0575376432523,6.20575376432523e-05,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0920","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1012",5106,485.284422779412,0.000485284422779411,258.772663250362,0.000258772663250362,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0921","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1014",5102,296.795254220068,0.000296795254220067,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0922","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1015",5101,495.398315898645,0.000495398315898645,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0923","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1016",5100,3559.08351627615,0.00355908351627614,431.795431737161,0.00043179543173716,0,0,86.5526713818591,8.65526713818591e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0924","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1017",5099,917.907016477118,0.000917907016477116,172.752013121629,0.000172752013121629,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0925","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1019",5097,640.472182494226,0.000640472182494225,172.819747226915,0.000172819747226915,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0116","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Rare","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_102",15538,764.448907478485,0.000764448907478484,269.281505631601,0.000269281505631601,10.206468626311,1.0206468626311e-05,47.3482696445788,4.73482696445788e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0926","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1021",5094,1250.81442187634,0.00125081442187634,345.843090832694,0.000345843090832694,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0927","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Rare","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1022",5093,540.581426163262,0.000540581426163261,172.955607370422,0.000172955607370422,62.2768999565989,6.22768999565989e-05,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0928","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1023",5086,514.259044348629,0.000514259044348628,173.193608644678,0.000173193608644678,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0929","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1024",5085,475.68668769151,0.000475686687691509,86.6137852427245,8.66137852427245e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0930","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1025",5077,799.870602915429,0.000799870602915428,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0931","Caudoviricetes","Unclassified","Zobellviridae","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1026",5076,809.713773723825,0.000809713773723824,260.302066502043,0.000260302066502043,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"[Order]_Zobellviridae",TRUE,"Zobellviridae",FALSE,""
"vOTU0932","Caudoviricetes","Unclassified","Unclassified","Inhavirus","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1028",5075,873.810198959006,0.000873810198959005,347.138088368776,0.000347138088368775,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"[Order]_Inhavirus",FALSE,"[Family]_Inhavirus",TRUE,"Inhavirus"
"vOTU0117","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Rare","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_103",15529,807.94893749615,0.000807948937496149,85.0855940010406,8.50855940010406e-05,20.4247651725796,2.04247651725796e-05,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0933","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1030",5074,1939.81545411015,0.00193981545411015,173.60323181261,0.00017360323181261,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0934","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1032",5072,571.899119971569,0.000571899119971568,86.8358514611092,8.68358514611092e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0935","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Rare","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1036",5060,1397.18933747386,0.00139718933747386,87.0417184949063,8.70417184949062e-05,31.3415333440212,3.13415333440212e-05,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0937","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1037",5058,1201.39625114328,0.00120139625114328,478.918976856484,0.000478918976856484,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0938","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1038",5058,404.353551888244,0.000404353551888243,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0939","Caudoviricetes","Unclassified","Unclassified","Inhavirus","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1039",5056,1353.56445641439,0.00135356445641439,261.331795734033,0.000261331795734033,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"[Order]_Inhavirus",FALSE,"[Family]_Inhavirus",TRUE,"Inhavirus"
"vOTU0940","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1040",5051,1140.76708482671,0.00114076708482671,435.984193670067,0.000435984193670067,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0941","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1041",5050,753.522943300068,0.000753522943300067,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0942","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1042",5049,613.45404793599,0.00061345404793599,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0943","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Not-determined","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1043",5048,1077.16601311061,0.00107716601311061,174.497403371075,0.000174497403371075,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0944","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Intermediate","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1045",5044,462.008703592062,0.000462008703592062,43.6589367941362,4.36589367941362e-05,0,0,1341.87472719695,0.00134187472719695,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0946","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1046",5040,419.454248243263,0.000419454248243263,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0947","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Intermediate","Not detected","Intermediate","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1047",5039,4507.58927247252,0.00450758927247251,1835.49371394152,0.00183549371394152,0,0,1445.4069513784,0.0014454069513784,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0948","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Rare","Not-determined","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1048",5037,841.36028907993,0.000841360289079929,131.15874607645,0.00013115874607645,0,0,29.2117352055853,2.92117352055853e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0118","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_105",15374,777.080554041005,0.000777080554041004,358.097321333309,0.000358097321333309,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0949","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1050",5033,1006.13693956811,0.00100613693956811,525.051890184068,0.000525051890184068,0,0,116.939797918999,0.000116939797918999,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0950","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1054",5028,565.170538043569,0.000565170538043568,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0951","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1055",5028,496.723884504299,0.000496723884504299,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0952","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1056",5027,819.562409311935,0.000819562409311934,87.6131141114749,8.76131141114749e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0953","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1057",5025,819.888402596547,0.000819888402596546,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0954","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_1059",5016,1166.36926619902,0.00116636926619902,87.8052464520148,8.78052464520148e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
